mode,step,seed,free_answer_accuracy,free_exact_continuation,terminal_query,terminal_state_mass,terminal_state_argmax_accuracy,local_query_status,local_rule_accuracy,local_rule_tv,local_state_mass,local_state_mass_min,local_context_variation_tv,epsilon_rule,gamma,composition_tv_with_invalid,composition_tv_conditional,product_answer_accuracy,gradient_query,gradient_actual_norm,gradient_predicted_norm,gradient_cosine,gradient_relative_error,gradient_rule_pullback_norm,gradient_rule_cosine,descent_oracle_rule_cosine,descent_random_rule_cosine_mean,descent_random_rule_cosine_std,gradient_actual_loss,gradient_predicted_loss
process,30,42,0.07421875,0.0,after greedy trace; not a marginal over traces,0.9992610216140747,0.15000000596046448,gold-prefix trace readout; conditioned on valid state token,0.5420673489570618,0.7440119981765747,0.9962612390518188,0.617361843585968,0.19003573060035706,0.8683552145957947,0.162509024143219,0.5987313389778137,0.5985403656959534,0.08749999850988388,,,,,,,,,,,,
outcome,30,42,0.0546875,0.0546875,direct answer conditioned on COLON,0.9968793988227844,0.10000000149011612,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,30,42,0.07421875,0.07421875,direct answer conditioned on COLON,0.9952333569526672,0.125,gold-prefix trace readout; conditioned on valid state token,0.09855769574642181,0.9294680953025818,0.9830361604690552,0.4914095401763916,0.09023766964673996,0.13144630193710327,0.1865280121564865,0.18944376707077026,0.18759563565254211,0.0625,mixed only; direct answer CE; first-step local tables,6.187624454498291,6.441966533660889,0.7576043983534406,0.7116237036358882,0.0700327455997467,-0.1925973569831931,-0.01958911856319248,0.0382018484346624,0.09957078325250819,2.8475773334503174,2.9831018447875977
process,40,42,0.078125,0.0,after greedy trace; not a marginal over traces,0.9975347518920898,0.13750000298023224,gold-prefix trace readout; conditioned on valid state token,0.572115421295166,0.6665276885032654,0.993057370185852,0.41117289662361145,0.17709501087665558,0.990559995174408,0.11746233701705933,0.7299885153770447,0.7296381592750549,0.0625,,,,,,,,,,,,
outcome,40,42,0.09375,0.09375,direct answer conditioned on COLON,0.9944998025894165,0.05000000074505806,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,40,42,0.0859375,0.0859375,direct answer conditioned on COLON,0.9920081496238708,0.05000000074505806,gold-prefix trace readout; conditioned on valid state token,0.1899038553237915,0.9076099991798401,0.9938479661941528,0.7038512229919434,0.09730115532875061,0.4153441786766052,0.19029343128204346,0.20268134772777557,0.19944608211517334,0.03750000149011612,mixed only; direct answer CE; first-step local tables,5.961520671844482,8.325356483459473,0.7210250813274485,0.9676828465995826,0.35266438126564026,-0.276088230077617,-0.10539154907089093,0.05031059038933943,0.1570433027931885,2.872131586074829,3.170640468597412
process,50,42,0.09375,0.0078125,after greedy trace; not a marginal over traces,0.9981091618537903,0.15000000596046448,gold-prefix trace readout; conditioned on valid state token,0.5745192766189575,0.637612521648407,0.9941040277481079,0.5061197876930237,0.1556100845336914,1.0123140811920166,0.10187476873397827,0.7770980000495911,0.7769094705581665,0.07500000298023224,,,,,,,,,,,,
outcome,50,42,0.0703125,0.0703125,direct answer conditioned on COLON,0.9944669008255005,0.08749999850988388,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,50,42,0.06640625,0.06640625,direct answer conditioned on COLON,0.9960400462150574,0.10000000149011612,gold-prefix trace readout; conditioned on valid state token,0.4194711744785309,0.8490034341812134,0.9935060143470764,0.6977341771125793,0.13370732963085175,0.7711684703826904,0.15666228532791138,0.2432725876569748,0.24173274636268616,0.08749999850988388,mixed only; direct answer CE; first-step local tables,5.33076286315918,9.032434463500977,0.6718640817127195,1.2626062890561407,1.1798828840255737,-0.1021085609495265,0.14621241139959248,0.04213065117126513,0.19860737484357557,2.5953257083892822,3.0060477256774902
process,65,42,0.08984375,0.0078125,after greedy trace; not a marginal over traces,0.9987581372261047,0.15000000596046448,gold-prefix trace readout; conditioned on valid state token,0.5769230723381042,0.5955468416213989,0.9972414970397949,0.7040079236030579,0.12431047111749649,1.0474485158920288,0.08388527482748032,0.7690512537956238,0.7689529657363892,0.08749999850988388,,,,,,,,,,,,
outcome,65,42,0.09375,0.09375,direct answer conditioned on COLON,0.9955431222915649,0.10000000149011612,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,65,42,0.0703125,0.0703125,direct answer conditioned on COLON,0.9968336224555969,0.125,gold-prefix trace readout; conditioned on valid state token,0.5649038553237915,0.7175001502037048,0.9942551851272583,0.7200974822044373,0.1654432713985443,0.8760075569152832,0.13961274921894073,0.2240552455186844,0.22279329597949982,0.13750000298023224,mixed only; direct answer CE; first-step local tables,5.5300397872924805,8.895727157592773,0.6761210591942828,1.188449690247776,3.378994941711426,-0.026441076672430775,0.13031273038106156,0.038020882981106834,0.11993390645112764,2.6741957664489746,2.8820481300354004
process,80,42,0.1015625,0.01171875,after greedy trace; not a marginal over traces,0.999329686164856,0.13750000298023224,gold-prefix trace readout; conditioned on valid state token,0.5997596383094788,0.5549243688583374,0.998243510723114,0.5022863149642944,0.11389659345149994,1.025766372680664,0.08160050958395004,0.8243187069892883,0.8242959976196289,0.13750000298023224,,,,,,,,,,,,
outcome,80,42,0.08984375,0.08984375,direct answer conditioned on COLON,0.9948890805244446,0.07500000298023224,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,80,42,0.078125,0.078125,direct answer conditioned on COLON,0.9971189498901367,0.08749999850988388,gold-prefix trace readout; conditioned on valid state token,0.5661057829856873,0.6527687907218933,0.9932188391685486,0.6760022640228271,0.14736181497573853,0.9872381091117859,0.10331284999847412,0.23629796504974365,0.23531608283519745,0.16250000894069672,mixed only; direct answer CE; first-step local tables,6.347458362579346,9.222352981567383,0.6403539222562524,1.118128607524949,2.8644556999206543,0.33707491053605354,0.10037110210849327,0.014512185435655387,0.1198844319958294,2.7046189308166504,2.761444091796875
process,100,42,0.15625,0.08203125,after greedy trace; not a marginal over traces,0.9999130368232727,0.15000000596046448,gold-prefix trace readout; conditioned on valid state token,0.7043269276618958,0.47738784551620483,0.999075710773468,0.8102118968963623,0.12530197203159332,1.040850281715393,0.11873476207256317,0.8262971043586731,0.8262958526611328,0.15000000596046448,,,,,,,,,,,,
outcome,100,42,0.1015625,0.1015625,direct answer conditioned on COLON,0.9967135787010193,0.08749999850988388,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,100,42,0.0703125,0.0703125,direct answer conditioned on COLON,0.9972052574157715,0.0625,gold-prefix trace readout; conditioned on valid state token,0.5769230723381042,0.6142959594726562,0.9963007569313049,0.09890252351760864,0.122688427567482,1.0193750858306885,0.10055910795927048,0.24529050290584564,0.2443024218082428,0.11250000447034836,mixed only; direct answer CE; first-step local tables,6.502288341522217,9.127079010009766,0.5269303408261286,1.221073375765705,4.044062614440918,0.14573049722554673,0.09202896867660815,0.012380254195147026,0.13790330557157648,2.9018726348876953,2.6657652854919434
process,130,42,0.56640625,0.54296875,after greedy trace; not a marginal over traces,0.9999383091926575,0.5250000357627869,gold-prefix trace readout; conditioned on valid state token,0.8978365659713745,0.25017237663269043,0.999498724937439,0.6526907086372375,0.09139437973499298,1.1339749097824097,0.10317539423704147,0.667064368724823,0.6670643091201782,0.574999988079071,,,,,,,,,,,,
outcome,130,42,0.078125,0.078125,direct answer conditioned on COLON,0.9969732165336609,0.08749999850988388,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,130,42,0.07421875,0.07421875,direct answer conditioned on COLON,0.9977318048477173,0.012500000186264515,gold-prefix trace readout; conditioned on valid state token,0.587740421295166,0.5950573086738586,0.9985533356666565,0.8928694725036621,0.1119420975446701,1.0126556158065796,0.13079409301280975,0.19237303733825684,0.19152605533599854,0.11250000447034836,mixed only; direct answer CE; first-step local tables,5.9664411544799805,11.033958435058594,0.6178945370245468,1.4610461797746164,4.17872953414917,0.44853133780469817,0.13092484696636317,0.0005554434480613685,0.19278414615009273,2.732572555541992,2.6128859519958496
