example_id,step,gate,gold_state,best_state,best_wrong_state,gold_logprob,best_wrong_logprob,margin,gold_prob16,local_correct,tie
2,6,t120,1011,1000,1000,-2.8413522243499756,-2.5913350582122803,-0.2500171661376953,0.05837190343196619,0,0
2,7,c30,0011,1000,1000,-2.966276168823242,-2.591261386871338,-0.3750147819519043,0.05151189769387583,0,0
2,8,x1,0111,1000,1000,-2.9414525032043457,-2.591280937194824,-0.3501715660095215,0.05280835546418253,0,0
3,1,t031,1111,1000,1000,-3.0355215072631836,-2.5353808403015137,-0.5001406669616699,0.04810319431537479,0,0
3,2,s01,1111,0000,0000,-2.8373923301696777,-2.5912420749664307,-0.24615025520324707,0.058597974939948796,0,0
3,3,c21,1011,1000,1000,-2.7807223796844482,-2.5307133197784424,-0.25000905990600586,0.06201456095773186,0,0
3,4,c30,0011,1000,1000,-2.970228672027588,-2.5663888454437256,-0.4038398265838623,0.05131196116282867,0,0
3,5,s10,0011,1000,1000,-3.1367006301879883,-2.445277452468872,-0.6914231777191162,0.04344234840368196,0,0
3,6,s10,0011,1000,1000,-3.106865406036377,-2.453014612197876,-0.653850793838501,0.04475841879914693,0,0
3,7,x3,0010,1000,1000,-2.8125107288360596,-2.534642219543457,-0.27786850929260254,0.06007766687769165,0,0
3,8,t013,0010,1000,1000,-2.9702701568603516,-2.4741339683532715,-0.4961361885070801,0.051311560214889536,0,0
4,1,s03,0011,0000,0000,-2.781284809112549,-2.531224250793457,-0.2500605583190918,0.062017503242277464,0,0
4,2,s23,0011,1000,1000,-2.970125675201416,-2.534560441970825,-0.4355652332305908,0.05131230861970998,0,0
4,3,s31,0110,1100,1100,-2.849043369293213,-2.5345983505249023,-0.31444501876831055,0.05791670404999849,0,0
4,4,x1,0010,1000,1000,-2.9057440757751465,-2.59128475189209,-0.31445932388305664,0.0547280637720304,0,0
4,5,x1,0110,1000,1000,-2.905856132507324,-2.6211390495300293,-0.2847170829772949,0.05472553375782605,0,0
4,6,c03,0110,1000,1000,-2.9702630043029785,-2.534609794616699,-0.4356532096862793,0.05130913154914089,0,0
4,7,s01,1010,1000,1000,-2.5951669216156006,-2.595163345336914,-3.5762786865234375e-06,0.07465967379823617,0,0
4,8,x3,1011,1001,1001,-2.655817747116089,-2.5605931282043457,-0.09522461891174316,0.07027276447846055,0,0
5,1,c32,0110,1000,1000,-2.902184009552002,-2.5310206413269043,-0.37116336822509766,0.05493917370854495,0,0
5,2,s23,0101,1000,1000,-2.970050811767578,-2.595024585723877,-0.37502622604370117,0.05131131285409869,0,0
5,3,s20,0101,1010,1010,-3.0989789962768555,-2.5345280170440674,-0.5644509792327881,0.04510648498566353,0,0
5,4,t132,0111,1000,1000,-3.0501081943511963,-2.425079345703125,-0.6250288486480713,0.047367446514712114,0,0
5,5,x1,0011,1000,1000,-3.034639835357666,-2.445249557495117,-0.5893902778625488,0.04810924260775262,0,0
5,6,x2,0001,1000,1000,-2.9413976669311523,-2.5058434009552,-0.43555426597595215,0.05281375700471561,0,0
5,7,t320,0001,1000,1000,-3.0741043090820312,-2.4818015098571777,-0.5923027992248535,0.04624749059643193,0,0
5,8,s10,0001,1010,1010,-3.0038137435913086,-2.5038318634033203,-0.4999818801879883,0.0496132048495572,0,0
6,1,t230,1101,0100,0100,-2.9063475131988525,-2.5919039249420166,-0.31444358825683594,0.05472694651649452,0,0
6,2,t031,1001,1000,1000,-2.7767515182495117,-2.6517515182495117,-0.125,0.0622571704044308,0,0
6,3,x0,0001,0000,0000,-2.7767460346221924,-2.6517460346221924,-0.125,0.062258544972892266,0,0
6,4,t230,0001,1010,1010,-2.970133066177368,-2.534615993499756,-0.4355170726776123,0.051313404064376573,0,0
6,5,c32,0011,1000,1000,-3.0076904296875,-2.5951082706451416,-0.4125821590423584,0.04942035761612407,0,0
6,6,t013,0011,1000,1000,-3.1327855587005615,-2.4779090881347656,-0.6548764705657959,0.04361033593894992,0,0
6,7,c20,1011,1000,1000,-2.724081516265869,-2.4452641010284424,-0.27881741523742676,0.06563089091589265,0,0
6,8,x1,1111,1000,1000,-2.744140148162842,-2.5951528549194336,-0.1489872932434082,0.06432603701578139,0,0
7,1,t102,0110,1000,1000,-2.8377890586853027,-2.5349488258361816,-0.3028402328491211,0.05859598728881004,0,0
7,2,c02,0110,1010,1010,-2.9661731719970703,-2.6517317295074463,-0.314441442489624,0.05151184932241738,0,0
7,3,x2,0100,1000,1000,-2.9740030765533447,-2.4778800010681152,-0.4961230754852295,0.05111204549856856,0,0
7,4,c30,0100,1000,1000,-3.1751246452331543,-2.5422794818878174,-0.6328451633453369,0.0418011513777943,0,0
7,5,x0,1100,1001,1001,-2.7845726013183594,-2.5643365383148193,-0.22023606300354004,0.06177304999300004,0,0
7,6,x3,1101,1010,1010,-2.820316791534424,-2.5346741676330566,-0.2856426239013672,0.059610516390835755,0,0
7,7,x2,1111,1010,1010,-2.9057998657226562,-2.6250267028808594,-0.2807731628417969,0.0547274007083007,0,0
7,8,t120,0111,1000,1000,-2.970266819000244,-2.5913219451904297,-0.37894487380981445,0.05131059052494975,0,0
8,1,c32,0101,1000,1000,-2.8416452407836914,-2.534921407699585,-0.30672383308410645,0.058368993968892315,0,0
8,2,t123,0101,1010,1010,-2.966175079345703,-2.5911808013916016,-0.37499427795410156,0.05151218382379707,0,0
8,3,x1,0001,1000,1000,-2.78450345993042,-2.5345091819763184,-0.24999427795410156,0.06177493755790504,0,0
8,4,s30,1000,1010,1010,-2.6595494747161865,-2.5643808841705322,-0.0951685905456543,0.07000109377172965,0,0
8,5,t103,1000,1001,1001,-2.776813507080078,-2.651813507080078,-0.125,0.062257027065901326,0,0
8,6,c13,1000,0111,0111,-3.0384397506713867,-2.6517772674560547,-0.38666248321533203,0.04792282626703309,0,0
8,7,t301,1000,1010,1010,-2.909583568572998,-2.651787281036377,-0.2577962875366211,0.054515261703681706,0,0
8,8,x1,1100,1010,1010,-2.837344169616699,-2.6517763137817383,-0.18556785583496094,0.05859819745886592,0,0
9,1,c23,1100,1000,1000,-2.7166614532470703,-2.591597557067871,-0.12506389617919922,0.06614086554175715,0,0
9,2,s32,1100,1001,1001,-2.9017491340637207,-2.65175724029541,-0.24999189376831055,0.05494231675274829,0,0
9,3,s01,1100,1001,1001,-2.90564227104187,-2.591190814971924,-0.3144514560699463,0.054728170665283876,0,0
9,4,s03,0101,1001,1001,-2.966251850128174,-2.534585475921631,-0.43166637420654297,0.051511663748924914,0,0
9,5,x2,0111,1010,1010,-2.9413864612579346,-2.5346312522888184,-0.4067552089691162,0.052810659482389076,0,0
9,6,t013,0111,1000,1000,-3.066565990447998,-2.445366382598877,-0.6211996078491211,0.04660338481644442,0,0
9,7,s03,1110,1000,1000,-2.7846639156341553,-2.4740729331970215,-0.3105909824371338,0.0617730604740761,0,0
9,8,x3,1111,1001,1001,-2.724264144897461,-2.5913896560668945,-0.1328744888305664,0.06562588375311554,0,0
10,1,t210,1101,1000,1000,-2.910027027130127,-2.535017490386963,-0.37500953674316406,0.054515530986092624,0,0
10,2,s30,1101,1000,1000,-2.9056620597839355,-2.5912017822265625,-0.31446027755737305,0.054727959229795564,0,0
10,3,c31,1001,1000,1000,-2.651761531829834,-2.651761531829834,0.0,0.07054601449824452,0,1
10,4,c32,1011,1110,1110,-2.7240142822265625,-2.534573554992676,-0.18944072723388672,0.06562943760697211,0,0
10,5,x0,0011,1000,1000,-3.033644676208496,-2.4740326404571533,-0.5596120357513428,0.0481552224638765,0,0
10,6,x0,1011,1000,1000,-2.8867087364196777,-2.449191093444824,-0.4375176429748535,0.055782082528854894,0,0
10,7,t213,1011,1100,1100,-2.7769627571105957,-2.5914063453674316,-0.18555641174316406,0.062256023396716355,0,0
10,8,s13,1110,1100,1100,-2.685539484024048,-2.501919984817505,-0.18361949920654297,0.0682098080993396,0,0
11,1,x3,1101,0000,0000,-2.8417818546295166,-2.562887668609619,-0.27889418601989746,0.05837023879728867,0,0
11,2,x0,0101,0000,0000,-2.901853084564209,-2.5912647247314453,-0.31058835983276367,0.05493923834687678,0,0
11,3,t213,0101,1000,1000,-2.970254421234131,-2.5952088832855225,-0.3750455379486084,0.05131111908627797,0,0
11,4,c02,0101,1000,1000,-3.0990662574768066,-2.534555435180664,-0.5645108222961426,0.04510501414741037,0,0
11,5,c32,0111,1010,1010,-2.852891445159912,-2.595075845718384,-0.2578155994415283,0.05769212947577987,0,0
11,6,t120,1111,1000,1000,-2.7846875190734863,-2.4740819931030273,-0.310605525970459,0.061772725637846984,0,0
11,7,s03,1111,1000,1000,-2.873135566711426,-2.530766248703003,-0.34236931800842285,0.056544803446716106,0,0
11,8,c23,1110,1000,1000,-2.8790135383605957,-2.4452948570251465,-0.4337186813354492,0.056214145136490846,0,0
12,1,x1,0011,1000,1000,-2.8752636909484863,-2.4782230854034424,-0.39704060554504395,0.05643803746105228,0,0
12,2,c02,0011,1000,1000,-2.9662113189697266,-2.534517765045166,-0.43169355392456055,0.05151172051432802,0,0
12,3,c30,1011,1000,1000,-2.731717824935913,-2.452890634536743,-0.2788271903991699,0.06512437358846403,0,0
12,4,c31,1111,1000,1000,-2.7124295234680176,-2.591291666030884,-0.12113785743713379,0.06640039914154745,0,0
12,5,s10,1111,1000,1000,-2.8730974197387695,-2.50193452835083,-0.37116289138793945,0.05654653333507975,0,0
12,6,c13,1110,0000,0000,-2.871238946914673,-2.5346877574920654,-0.3365511894226074,0.05665441896147519,0,0
12,7,t302,1110,0000,0000,-3.0020885467529297,-2.5386104583740234,-0.46347808837890625,0.04970562661474104,0,0
12,8,s02,1110,1000,1000,-3.140575885772705,-2.542356252670288,-0.598219633102417,0.04327417305391812,0,0
13,1,c12,1000,1000,0100,-2.59188175201416,-2.6524429321289062,0.060561180114746094,0.07495186148472052,1,0
13,2,t120,1000,0001,0001,-2.8373029232025146,-2.6556482315063477,-0.181654691696167,0.05860067600837254,0,0
13,3,s12,1000,1101,1101,-2.973939895629883,-2.5911917686462402,-0.3827481269836426,0.0511146129846822,0,0
13,4,s23,1000,1111,1111,-2.905667781829834,-2.5912692546844482,-0.31439852714538574,0.05472852954395048,0,0
13,5,t201,1000,1101,1101,-2.909627914428711,-2.5913023948669434,-0.3183255195617676,0.05451558084499799,0,0
13,6,s23,1000,1101,1101,-2.974001407623291,-2.5912435054779053,-0.38275790214538574,0.051113271439558676,0,0
13,7,t120,1000,1101,1101,-2.8412399291992188,-2.530710220336914,-0.3105297088623047,0.05837189045230334,0,0
13,8,x3,1001,1010,1010,-2.7162537574768066,-2.6210737228393555,-0.09518003463745117,0.06614474862383973,0,0
14,1,c31,1000,0100,0100,-2.591872215270996,-2.539152145385742,-0.052720069885253906,0.0749540530401873,0,0
14,2,c10,1000,1111,1111,-2.9739649295806885,-2.5306849479675293,-0.4432799816131592,0.05111405224622411,0,0
14,3,x3,1001,1010,1010,-2.7767763137817383,-2.651803970336914,-0.12497234344482422,0.062258257654386175,0,0
14,4,t013,1001,1010,1010,-2.8413116931915283,-2.5913262367248535,-0.2499854564666748,0.05837166944184838,0,0
14,5,c30,0001,1010,1010,-2.966287851333618,-2.591287851333618,-0.375,0.05151283583110406,0,0
14,6,s02,0001,1010,1010,-2.999906539916992,-2.62105655670166,-0.37884998321533203,0.049807643900424435,0,0
14,7,c12,0001,1010,1010,-3.1673426628112793,-2.5345733165740967,-0.6327693462371826,0.042127450405189955,0,0
14,8,s03,1000,1010,1010,-2.6595346927642822,-2.5345401763916016,-0.12499451637268066,0.06999899001611772,0,0
15,1,c13,1110,1000,1000,-2.841629981994629,-2.5348658561706543,-0.3067641258239746,0.0583656346061431,0,0
15,2,c01,1010,0000,0000,-2.7122859954833984,-2.65173077583313,-0.060555219650268555,0.06640174150624818,0,0
15,3,t132,1010,1000,1000,-2.9018421173095703,-2.712399482727051,-0.18944263458251953,0.05494218989788641,0,0
15,4,s01,0110,1000,1000,-2.901867389678955,-2.712350606918335,-0.18951678276062012,0.05493881348334182,0,0
15,5,t230,0110,1101,1101,-3.203113079071045,-2.5346522331237793,-0.6684608459472656,0.04065056398670995,0,0
15,6,s30,0110,1001,1001,-3.201155185699463,-2.4471819400787354,-0.7539732456207275,0.04072908869021992,0,0
15,7,x2,0100,1000,1000,-2.8413052558898926,-2.534613609313965,-0.30669164657592773,0.05836949501780516,0,0
15,8,s20,0100,1001,1001,-3.2108092308044434,-2.4818215370178223,-0.7289876937866211,0.0403386676707007,0,0
16,1,c12,1000,1000,0100,-2.5958287715911865,-2.652566432952881,0.056737661361694336,0.0746634412067725,1,0
16,2,c12,1000,1111,1111,-2.9661567211151123,-2.6517624855041504,-0.3143942356109619,0.051513924387980616,0,0
16,3,s23,1000,1101,1101,-2.973994255065918,-2.5912294387817383,-0.3827648162841797,0.051113788016663796,0,0
16,4,x1,1100,1010,1010,-2.651799201965332,-2.5912420749664307,-0.06055712699890137,0.07054557830629465,0,0
16,5,s03,0101,1111,1111,-2.901914596557617,-2.5913710594177246,-0.3105435371398926,0.05494080333193932,0,0
16,6,t231,0101,1010,1010,-2.9702656269073486,-2.5645251274108887,-0.40574049949645996,0.05131238602956914,0,0
16,7,s23,0110,1000,1000,-2.921261787414551,-2.542290687561035,-0.3789710998535156,0.05388189757649047,0,0
16,8,c32,0110,1000,1000,-3.099209785461426,-2.5346474647521973,-0.5645623207092285,0.04510317949952207,0,0
17,1,s10,0101,1000,1000,-2.842005729675293,-2.474745988845825,-0.3672597408294678,0.05837018019888576,0,0
17,2,s10,1001,1000,1000,-2.7767081260681152,-2.6517081260681152,-0.125,0.06225786750457392,0,0
17,3,s01,0101,1000,1000,-2.901827335357666,-2.65179181098938,-0.25003552436828613,0.054941138135070934,0,0
17,4,s13,0101,1010,1010,-3.1030192375183105,-2.5346529483795166,-0.568366289138794,0.04493077421458948,0,0
17,5,x1,0001,1000,1000,-2.8451595306396484,-2.5644185543060303,-0.28074097633361816,0.058146055525214034,0,0
17,6,c02,0001,1010,1010,-3.030770778656006,-2.5913171768188477,-0.4394536018371582,0.04829710933528034,0,0
17,7,x2,0011,1010,1010,-2.9394466876983643,-2.591301441192627,-0.3481452465057373,0.052914799164323345,0,0
17,8,t012,0011,1000,1000,-2.9663734436035156,-2.4741010665893555,-0.49227237701416016,0.05151081920585091,0,0
18,1,t023,1011,1000,1000,-2.8422489166259766,-2.5355324745178223,-0.3067164421081543,0.05836915501967508,0,0
18,2,s23,1011,0100,0100,-2.8373751640319824,-2.591310977935791,-0.2460641860961914,0.05859985082130203,0,0
18,3,t013,1011,1000,1000,-2.8412952423095703,-2.5912890434265137,-0.25000619888305664,0.05837147199149792,0,0
18,4,c03,1010,1000,1000,-2.7768564224243164,-2.591299295425415,-0.18555712699890137,0.062258130763549135,0,0
18,5,t102,1010,1000,1000,-2.8412833213806152,-2.6518332958221436,-0.18945002555847168,0.058371980423801706,0,0
18,6,c20,0010,1000,1000,-2.9018774032592773,-2.595168113708496,-0.30670928955078125,0.054941000593551954,0,0
18,7,t302,0010,1000,1000,-3.134713649749756,-2.477982997894287,-0.6567306518554688,0.04352825666996357,0,0
18,8,s23,0001,1000,1000,-2.792375087738037,-2.5951156616210938,-0.19725942611694336,0.06129540240294742,0,0
19,1,x1,1100,0000,0000,-2.7814526557922363,-2.445878028869629,-0.3355746269226074,0.06201360207916976,0,0
19,2,s01,1100,1010,1010,-2.90179443359375,-2.6518173217773438,-0.24997711181640625,0.054942018915734823,0,0
19,3,x1,1000,1000,1001,-2.6518030166625977,-2.6518030166625977,0.0,0.07054712757767535,0,1
19,4,t023,1000,0001,0001,-2.837428569793701,-2.6518592834472656,-0.18556928634643555,0.05859926244008423,0,0
19,5,c13,1000,1101,1101,-2.974046230316162,-2.591254711151123,-0.38279151916503906,0.05111247404624515,0,0
19,6,x3,1001,1101,1101,-2.7239832878112793,-2.5911927223205566,-0.13279056549072266,0.06563003449391955,0,0
19,7,c30,0001,1010,1010,-2.9701383113861084,-2.5643720626831055,-0.40576624870300293,0.051312457094295334,0,0
19,8,t230,0001,1110,1110,-3.1029653549194336,-2.5644145011901855,-0.538550853729248,0.044930759035637154,0,0
20,1,c23,1111,1000,1000,-2.9667105674743652,-2.5349464416503906,-0.4317641258239746,0.05150750090469412,0,0
20,2,t032,1101,0000,0000,-2.9057488441467285,-2.5307021141052246,-0.3750467300415039,0.05472673857751088,0,0
20,3,t102,1111,0010,0010,-2.7162957191467285,-2.6518380641937256,-0.06445765495300293,0.06614241033095583,0,0
20,4,x0,0111,1000,1000,-3.0991673469543457,-2.501915454864502,-0.5972518920898438,0.04510343029636388,0,0
20,5,c20,1111,1000,1000,-2.816469430923462,-2.445298910140991,-0.3711705207824707,0.0598422285697379,0,0
20,6,s13,1111,1000,1000,-2.8452794551849365,-2.4741368293762207,-0.3711426258087158,0.05814279996915186,0,0
20,7,x0,0111,1000,1000,-2.9980649948120117,-2.474060535430908,-0.5240044593811035,0.04990110817706119,0,0
20,8,x1,0011,1000,1000,-2.94150447845459,-2.4741663932800293,-0.46733808517456055,0.05281180290869251,0,0
21,1,s03,1010,1000,1000,-2.7205312252044678,-2.5349483489990234,-0.18558287620544434,0.0658850711289968,0,0
21,2,s20,1010,0001,0001,-2.901759147644043,-2.6517703533172607,-0.24998879432678223,0.054942719012320264,0,0
21,3,x3,1011,1000,1000,-2.71622896194458,-2.6517882347106934,-0.06444072723388672,0.06614464553373715,0,0
21,4,c23,1010,1100,1100,-2.780756950378418,-2.5019640922546387,-0.2787928581237793,0.0620143660488519,0,0
21,5,x0,0010,1000,1000,-2.9394359588623047,-2.5951552391052246,-0.3442807197570801,0.05291466161175114,0,0
21,6,x0,1010,1000,1000,-2.7519454956054688,-2.564434051513672,-0.18751144409179688,0.06382829662204317,0,0
21,7,x0,0010,0001,0001,-2.837435245513916,-2.6816647052764893,-0.15577054023742676,0.05860049588345887,0,0
21,8,c31,0010,1001,1001,-3.00189471244812,-2.4740123748779297,-0.5278823375701904,0.04970836267717376,0,0
22,1,x3,0101,1000,1000,-2.845566749572754,-2.5916659832000732,-0.25390076637268066,0.05814436205509226,0,0
22,2,t201,0101,1000,1000,-2.9017250537872314,-2.651707649230957,-0.2500174045562744,0.05494125059993722,0,0
22,3,s12,0011,1110,1110,-2.8768436908721924,-2.595120429992676,-0.2817232608795166,0.05632744427696144,0,0
22,4,s32,0011,1100,1100,-3.171255350112915,-2.481797933578491,-0.6894574165344238,0.04196449698688224,0,0
22,5,c23,0010,1000,1000,-2.945280075073242,-2.4452295303344727,-0.5000505447387695,0.05260562400011304,0,0
22,6,c12,0010,1000,1000,-3.17122483253479,-2.5384254455566406,-0.6327993869781494,0.0419635825202442,0,0
22,7,t321,0010,1000,1000,-3.167377233505249,-2.534552574157715,-0.6328246593475342,0.0421262921279487,0,0
22,8,x1,0110,1000,1000,-2.9018290042877197,-2.591221332550049,-0.3106076717376709,0.05493931826799048,0,0
23,1,x3,1000,1000,0100,-2.5921859741210938,-2.596034288406372,0.0038483142852783203,0.07494837553540551,1,0
23,2,s21,1000,0101,0101,-2.905653953552246,-2.6518020629882812,-0.25385189056396484,0.05472974251544681,0,0
23,3,s30,0001,1101,1101,-2.7767395973205566,-2.5911865234375,-0.18555307388305664,0.06225697861783213,0,0
23,4,t201,0001,1000,1000,-3.030684471130371,-2.651784896850586,-0.37889957427978516,0.04829784938808793,0,0
23,5,x1,0101,1010,1010,-2.9095964431762695,-2.595125198364258,-0.3144712448120117,0.05451393038442238,0,0
23,6,s10,1001,1010,1010,-2.720132350921631,-2.534600257873535,-0.1855320930480957,0.06588815658964008,0,0
23,7,t301,1101,1010,1010,-2.7768590450286865,-2.5913047790527344,-0.18555426597595215,0.06225723031992648,0,0
23,8,s12,1011,1010,1010,-2.6557722091674805,-2.5307722091674805,-0.125,0.07027146687529597,0,0
24,1,s13,0110,1000,1000,-2.9022176265716553,-2.5349483489990234,-0.36726927757263184,0.05493985697001836,0,0
24,2,x2,0100,1000,1000,-2.776761054992676,-2.6517317295074463,-0.1250293254852295,0.06225560729205504,0,0
24,3,c32,0100,1000,1000,-3.09902286529541,-2.595094919204712,-0.5039279460906982,0.045106050739698186,0,0
24,4,s02,0100,1000,1000,-3.167320489883423,-2.538403272628784,-0.6289172172546387,0.042126485335664536,0,0
24,5,x2,0110,1010,1010,-2.9056520462036133,-2.5912113189697266,-0.3144407272338867,0.05472750145967201,0,0
24,6,c03,0110,1001,1001,-3.099074363708496,-2.390505313873291,-0.7085690498352051,0.0451056085382894,0,0
24,7,t032,0110,1001,1001,-3.099109172821045,-2.417381763458252,-0.681727409362793,0.045104540315612736,0,0
24,8,s21,0110,1000,1000,-3.0345888137817383,-2.5345451831817627,-0.5000436305999756,0.048108200413550926,0,0
25,1,c13,1100,1000,1000,-2.667814016342163,-2.4177939891815186,-0.25002002716064453,0.06945601663550388,0,0
25,2,t230,1100,1101,1101,-2.905630350112915,-2.655630350112915,-0.25,0.05472883792232972,0,0
25,3,t320,1100,1001,1001,-3.175028085708618,-2.5950775146484375,-0.5799505710601807,0.041803294248988564,0,0
25,4,c21,1100,1001,1001,-2.974003314971924,-2.5912206172943115,-0.3827826976776123,0.05111281622207139,0,0
25,5,t031,1100,0001,0001,-3.0384738445281982,-2.5951480865478516,-0.4433257579803467,0.04792299082414827,0,0
25,6,t312,1100,1011,1011,-2.909560203552246,-2.5306856632232666,-0.3788745403289795,0.0545158761667258,0,0
25,7,t130,1100,1001,1001,-3.046227216720581,-2.562451124191284,-0.4837760925292969,0.04755354344530142,0,0
25,8,x2,1110,1010,1010,-2.845182418823242,-2.5346522331237793,-0.3105301856994629,0.05814336187700337,0,0
26,1,t210,1101,1000,1000,-2.841641902923584,-2.5916149616241455,-0.2500269412994385,0.05837011101886177,0,0
26,2,x3,1100,0000,0000,-2.7728867530822754,-2.651766538619995,-0.12112021446228027,0.06250046667861187,0,0
26,3,x1,1000,1000,1001,-2.591221332550049,-2.591221332550049,0.0,0.07494986579599165,0,1
26,4,s23,1000,1001,1001,-2.7768445014953613,-2.6518445014953613,-0.125,0.06225676358987832,0,0
26,5,c31,1000,1010,1010,-2.84127140045166,-2.5912744998931885,-0.24999690055847168,0.05837110566832563,0,0
26,6,s21,1000,1101,1101,-2.909529685974121,-2.651732921600342,-0.2577967643737793,0.05451540408414224,0,0
26,7,s30,0001,1101,1101,-2.8450942039489746,-2.4739761352539062,-0.37111806869506836,0.0581436287960717,0,0
26,8,s32,0010,1010,1010,-2.78061580657959,-2.5911707878112793,-0.18944501876831055,0.0620142991444761,0,0
27,1,t213,1100,1000,1000,-2.7773797512054443,-2.591798782348633,-0.18558096885681152,0.062255200914143785,0,0
27,2,x0,0100,1011,1011,-2.901803493499756,-2.5912399291992188,-0.3105635643005371,0.05494059329240894,0,0
27,3,x0,1100,1101,1101,-2.7767932415008545,-2.6517932415008545,-0.125,0.06225730881032551,0,0
27,4,x1,1000,1000,1001,-2.651865243911743,-2.651865243911743,0.0,0.07054645977953358,0,1
27,5,t130,1000,1101,1101,-2.776928663253784,-2.591400623321533,-0.18552803993225098,0.062257851036501534,0,0
27,6,x0,0000,1011,1011,-2.9018666744232178,-2.5912911891937256,-0.3105754852294922,0.05494051850897587,0,0
27,7,c03,0000,1010,1010,-3.0385537147521973,-2.534677267074585,-0.5038764476776123,0.04792360458355785,0,0
27,8,s31,0000,1101,1101,-3.167388439178467,-2.534615993499756,-0.6327724456787109,0.04212714878617071,0,0
28,1,x1,1111,0000,0000,-3.035323143005371,-2.4497005939483643,-0.5856225490570068,0.04810515267691451,0,0
28,2,x3,1110,1000,1000,-2.837441921234131,-2.5912985801696777,-0.24614334106445312,0.05859826234411404,0,0
28,3,c01,1010,1000,1000,-2.7768967151641846,-2.5913357734680176,-0.185560941696167,0.06225791142085662,0,0
28,4,t320,1010,0000,0000,-2.9019618034362793,-2.5952951908111572,-0.30666661262512207,0.05494149389889208,0,0
28,5,x1,1110,1000,1000,-2.9057822227478027,-2.591299057006836,-0.3144831657409668,0.054725941661324586,0,0
28,6,c02,1100,1001,1001,-2.780808448791504,-2.5307834148406982,-0.25002503395080566,0.062013910004981965,0,0
28,7,c23,1100,1011,1011,-2.917508602142334,-2.4780211448669434,-0.4394874572753906,0.054090369208481676,0,0
28,8,c21,1100,1001,1001,-2.9175190925598145,-2.534705638885498,-0.3828134536743164,0.05409124437595406,0,0
29,1,t312,0100,1000,1000,-2.7813022136688232,-2.531251907348633,-0.25005030632019043,0.062012788461912674,0,0
29,2,s12,0010,1010,1010,-2.8411362171173096,-2.651697874069214,-0.1894383430480957,0.05837101984489351,0,0
29,3,s21,0100,1001,1001,-2.8489692211151123,-2.595062494277954,-0.2539067268371582,0.05791792824001516,0,0
29,4,t230,0100,1000,1000,-3.1067862510681152,-2.5423083305358887,-0.5644779205322266,0.04475844400448441,0,0
29,5,t130,0100,1001,1001,-3.1711513996124268,-2.534517765045166,-0.6366336345672607,0.041965347678141064,0,0
29,6,t013,0100,1010,1010,-3.2356863021850586,-2.5950746536254883,-0.6406116485595703,0.039343445064936096,0,0
29,7,x2,0110,1001,1001,-2.966240167617798,-2.6209840774536133,-0.34525609016418457,0.05151039707480831,0,0
29,8,t210,1110,1000,1000,-2.7846603393554688,-2.534642219543457,-0.2500181198120117,0.0617738705499056,0,0
